Mass,dTeffdM,dTeffdM_lb,dTeffdM_ub
0.4070000000000001,1.3038778106313755,0.5547047320285242,1.9050492085547504
0.4080000000000001,1.2970179714920596,0.538458754997389,1.8938119722443505
0.4090000000000001,1.2864272145481843,0.5295038448833634,1.8864764659664268
0.4100000000000001,1.2788127218394512,0.5218164321538046,1.8816575973525804
0.41067343058300265,1.271864016400736,0.5158737830215498,1.8757402488636057
0.4110000000000001,1.2688784285675538,0.5117035244575363,1.8733291088585236
0.4120000000000001,1.2614320596760416,0.5047128050996192,1.864080277598199
0.4130000000000001,1.2536633379277575,0.501151051175287,1.8578401871578993
0.41302240271594065,1.2549486047360892,0.49899648250902573,1.8568929265397665
0.4140000000000001,1.2481637307183788,0.49423647674867915,1.8493117127225351
0.4150000000000001,1.240182196492089,0.48566867124932156,1.8432464443177712
0.4160000000000001,1.2351416602100633,0.48437167606872045,1.8355222918194678
0.4170000000000001,1.2301730390165075,0.47821059136420885,1.8305916606533206
0.4180000000000001,1.2244933448195605,0.48116250954808215,1.8253089275405339
